CustomerKey,FirstName,LastName,MaritalStatus,Gender,YearlyIncome,Education,Occupation,City,StateProvince,Country,NumberOfOrders,TotalQuantity,TotalAmount
12021,Deborah,Yuan,S,F,"$10,000.00 ",High School,Skilled Manual,Springwood,New South Wales,Australia,5,5,"$4,043.46 "
12022,Jose,Wright,S,M,"$40,000.00 ",High School,Skilled Manual,Woodburn,Oregon,United States,6,6,$136.25 
12023,Fernando,Johnson,S,M,"$30,000.00 ",Partial High School,Clerical,Colma,California,United States,3,3,"$5,933.26 "
12024,Samuel,Edwards,S,M,"$40,000.00 ",High School,Skilled Manual,Port Orchard,Washington,United States,4,4,$83.97 
12025,Logan,Diaz,M,M,"$40,000.00 ",High School,Skilled Manual,Lake Oswego,Oregon,United States,4,4,"$5,910.55 "
12026,Lucas,Flores,M,M,"$40,000.00 ",High School,Skilled Manual,West Covina,California,United States,5,5,"$5,976.74 "
12027,Haley,Wood,M,F,"$40,000.00 ",High School,Skilled Manual,Renton,Washington,United States,4,4,"$5,913.24 "
12028,Sarah,Lewis,S,F,"$30,000.00 ",Partial High School,Clerical,Lemon Grove,California,United States,2,2,$39.99 
12029,Damien,Hu,M,M,"$30,000.00 ",Partial High School,Clerical,Bellflower,California,United States,4,4,$54.97 
12030,Ana,Washington,S,F,"$40,000.00 ",High School,Skilled Manual,Issaquah,Washington,United States,4,4,"$5,970.23 "
12031,Logan,Jai,S,M,"$30,000.00 ",Partial High School,Clerical,Cliffside,British Columbia,Canada,1,1,$769.49 
12032,Tyler,Taylor,S,M,"$30,000.00 ",Partial High School,Clerical,Royal Oak,British Columbia,Canada,4,4,$614.96 
12033,Kristen,Guo,S,F,"$40,000.00 ",High School,Skilled Manual,Bremerton,Washington,United States,4,4,"$5,949.23 "
12034,Julian,Long,M,M,"$40,000.00 ",Bachelors,Management,Cranbourne,Victoria,Australia,6,6,$74.54 
12035,Gerald,Prasad,M,M,"$40,000.00 ",Bachelors,Management,Hobart,Tasmania,Australia,6,6,$81.24 
12036,Summer,Lopez,M,F,"$40,000.00 ",Bachelors,Management,Rockhampton,Queensland,Australia,5,5,$69.55 
12037,Patricia,Chapman,S,F,"$40,000.00 ",Bachelors,Management,Caloundra,Queensland,Australia,8,8,"$7,107.10 "
12038,George,Vance,S,M,"$40,000.00 ",Bachelors,Management,Darlinghurst,New South Wales,Australia,5,5,$91.75 
12039,Ricardo,Nath,M,M,"$70,000.00 ",Graduate Degree,Management,Bendigo,Victoria,Australia,9,9,"$8,213.00 "
12040,Richard,Torres,M,M,"$40,000.00 ",Partial College,Skilled Manual,San Diego,California,United States,4,4,$51.27 
12041,Seth,Martin,M,M,"$40,000.00 ",High School,Skilled Manual,Marysville,Washington,United States,6,6,"$5,998.23 "
12042,Alex,Carter,M,M,"$40,000.00 ",High School,Skilled Manual,Yakima,Washington,United States,4,4,"$5,975.23 "
12043,Carson,Patterson,M,M,"$40,000.00 ",Partial College,Skilled Manual,Fremont,California,United States,4,4,$103.97 
12044,Madeline,Lopez,S,F,"$40,000.00 ",Partial College,Skilled Manual,Long Beach,California,United States,5,5,$105.95 
12045,Luis,Russell,S,M,"$40,000.00 ",Partial College,Skilled Manual,Mill Valley,California,United States,3,3,$65.97 
12046,Alexa,Cook,S,F,"$40,000.00 ",Partial College,Skilled Manual,San Carlos,California,United States,2,2,$43.99 
12047,Alexandra,Davis,S,F,"$40,000.00 ",Partial College,Skilled Manual,West Covina,California,United States,2,2,$43.99 
12048,Kayla,Coleman,S,F,"$70,000.00 ",Partial College,Skilled Manual,Lake Oswego,Oregon,United States,5,5,$133.96 
12049,Angela,Russell,S,F,"$80,000.00 ",Bachelors,Management,Los Angeles,California,United States,6,6,$171.44 
12050,Aaron,Young,S,M,"$110,000.00 ",Graduate Degree,Management,Lincoln Acres,California,United States,6,6,"$6,023.73 "
12051,Isaiah,Scott,S,M,"$120,000.00 ",Bachelors,Management,National City,California,United States,3,3,$89.98 
12052,Makayla,Ward,S,F,"$120,000.00 ",Bachelors,Management,Redwood City,California,United States,4,4,"$5,935.55 "
12053,Cedric,Gao,S,M,"$130,000.00 ",Graduate Degree,Management,Burbank,California,United States,5,5,"$5,973.24 "
12054,Luke,Diaz,M,M,"$90,000.00 ",Bachelors,Management,Newton,British Columbia,Canada,11,11,$402.53 
12055,Arianna,Richardson,M,F,"$90,000.00 ",Bachelors,Management,Newton,British Columbia,Canada,8,8,$104.19 
12056,Ian,Ward,M,M,"$120,000.00 ",Graduate Degree,Management,N. Vancouver,British Columbia,Canada,11,11,$253.90 
12057,Madeline,Collins,M,F,"$120,000.00 ",Graduate Degree,Management,Marysville,Washington,United States,3,3,$87.28 
12058,Chloe,Nelson,M,F,"$130,000.00 ",Bachelors,Management,Fremont,California,United States,4,4,"$5,936.20 "
12059,Jason,Jenkins,M,M,"$130,000.00 ",Bachelors,Management,Renton,Washington,United States,4,4,"$5,930.23 "
12060,Andrew,Wedge,S,M,"$150,000.00 ",Graduate Degree,Management,Sooke,British Columbia,Canada,5,5,"$4,811.54 "
12061,Bryce,Brooks,M,M,"$160,000.00 ",Bachelors,Management,Royal Oak,British Columbia,Canada,10,10,$140.17 
12062,Edward,Long,M,M,"$70,000.00 ",Bachelors,Management,San Carlos,California,United States,3,3,$87.28 
12063,Xavier,Martinez,M,M,"$70,000.00 ",Bachelors,Management,Bellingham,Washington,United States,2,2,$84.99 
12064,John,White,S,M,"$70,000.00 ",Bachelors,Management,Corvallis,Oregon,United States,5,5,$122.42 
12065,Isaiah,Collins,M,M,"$70,000.00 ",Bachelors,Management,Issaquah,Washington,United States,4,4,$92.27 
12066,Wyatt,Powell,M,M,"$70,000.00 ",Bachelors,Management,Los Angeles,California,United States,2,2,$84.99 
12067,Aaron,Bryant,S,M,"$70,000.00 ",Bachelors,Management,Redwood City,California,United States,5,5,$133.96 
12068,Maria,Jenkins,S,F,"$70,000.00 ",Bachelors,Management,Newport Beach,California,United States,3,3,$93.98 
12069,Garrett,Kelly,M,M,"$70,000.00 ",Bachelors,Management,Chula Vista,California,United States,4,4,"$5,897.53 "
12070,Luke,Ross,M,M,"$70,000.00 ",Bachelors,Management,Beverly Hills,California,United States,2,2,$84.99 
12071,Robert,Robinson,M,M,"$70,000.00 ",Bachelors,Management,Beverly Hills,California,United States,5,5,"$5,973.24 "
12072,Tristan,Ross,M,M,"$70,000.00 ",Bachelors,Management,Lakewood,California,United States,6,6,"$5,951.18 "
12073,Thomas,Rodriguez,M,M,"$70,000.00 ",Bachelors,Management,Lakewood,California,United States,5,5,$133.96 
12074,Megan,Jenkins,S,F,"$70,000.00 ",Bachelors,Management,Oak Bay,British Columbia,Canada,13,13,$261.38 
12075,Cameron,Griffin,S,M,"$60,000.00 ",Bachelors,Management,Issaquah,Washington,United States,3,3,"$5,933.26 "
12076,Chloe,Washington,M,F,"$70,000.00 ",Bachelors,Management,Fremont,California,United States,2,2,"$5,873.26 "
12077,Nicole,Sandberg,S,F,"$70,000.00 ",Bachelors,Management,Shawnee,British Columbia,Canada,9,9,$174.68 
12078,Jose,Edwards,M,M,"$60,000.00 ",Bachelors,Management,Yakima,Washington,United States,4,4,"$5,975.23 "
12079,Nathaniel,Cooper,M,M,"$60,000.00 ",Bachelors,Management,National City,California,United States,8,8,"$6,008.20 "
12080,Grace,Sanchez,S,F,"$60,000.00 ",Bachelors,Management,Cliffside,British Columbia,Canada,2,2,"$2,354.99 "
12081,Kaitlyn,Perez,S,F,"$60,000.00 ",Bachelors,Management,Oak Bay,British Columbia,Canada,3,3,"$2,366.96 "
12082,Lauren,Sanchez,M,F,"$70,000.00 ",Bachelors,Management,Downey,California,United States,4,4,"$5,913.24 "
12083,Kayla,Alexander,M,F,"$70,000.00 ",Bachelors,Management,Edmonds,Washington,United States,3,3,"$5,993.26 "
12084,Aidan,Perry,M,M,"$60,000.00 ",Bachelors,Management,Milwaukie,Oregon,United States,6,6,"$5,985.21 "
12085,Tyler,Rodriguez,M,M,"$60,000.00 ",Bachelors,Management,Portland,Oregon,United States,5,5,$108.46 
12086,Emily,Clark,S,F,"$60,000.00 ",Bachelors,Management,Royal Oak,British Columbia,Canada,1,1,"$2,294.99 "
12087,Sean,Cook,S,M,"$70,000.00 ",Bachelors,Management,Lakewood,California,United States,4,4,$92.27 
12088,Lauren,Thompson,S,F,"$70,000.00 ",Bachelors,Management,Salem,Oregon,United States,6,6,$170.94 
12089,Nathaniel,Richardson,M,M,"$70,000.00 ",Bachelors,Management,N. Vancouver,British Columbia,Canada,4,4,"$4,710.03 "
12090,Savannah,Carter,M,F,"$40,000.00 ",High School,Professional,Royal Oak,British Columbia,Canada,3,3,"$2,350.96 "
12091,Eddie,Munoz,M,M,"$40,000.00 ",High School,Professional,Beaverton,Oregon,United States,4,4,$83.97 
12092,Austin,White,M,M,"$40,000.00 ",High School,Professional,Burien,Washington,United States,4,4,$51.27 
12093,Levi,Chandra,M,M,"$60,000.00 ",Partial College,Professional,Beverly Hills,California,United States,3,3,$46.28 
12094,Bailey,Bailey,M,F,"$60,000.00 ",Bachelors,Management,Lemon Grove,California,United States,6,6,"$5,962.52 "
12095,Austin,Griffin,M,M,"$60,000.00 ",Bachelors,Management,Lincoln Acres,California,United States,4,4,$56.93 
12096,Caitlin,Brooks,M,F,"$60,000.00 ",Bachelors,Management,San Carlos,California,United States,3,3,"$5,900.55 "
12097,Sean,Allen,S,M,"$60,000.00 ",Partial College,Professional,Shawnee,British Columbia,Canada,10,10,$238.20 
12098,Grace,Clark,S,F,"$60,000.00 ",Partial College,Professional,Spokane,Washington,United States,4,4,$83.97 
12099,Sydney,Hall,S,F,"$60,000.00 ",Partial College,Professional,Yakima,Washington,United States,2,2,$43.99 
12100,Jon,Sun,S,M,"$60,000.00 ",Bachelors,Management,Burbank,California,United States,4,4,$129.47 
12101,Logan,Patterson,S,M,"$70,000.00 ",Partial College,Professional,Newport Beach,California,United States,4,4,$92.27 
12102,Devin,Simmons,M,M,"$70,000.00 ",Partial College,Professional,Novato,California,United States,4,4,"$5,903.19 "
12103,Chloe,White,M,F,"$70,000.00 ",Partial College,Professional,Oakland,California,United States,6,6,"$5,997.73 "
12104,Mariah,Ross,M,F,"$70,000.00 ",Partial College,Professional,Palo Alto,California,United States,3,3,"$5,908.25 "
12105,Abigail,Foster,S,F,"$70,000.00 ",Partial College,Professional,Woodland Hills,California,United States,3,3,"$5,993.26 "
12106,Isaiah,Baker,M,M,"$40,000.00 ",Partial High School,Skilled Manual,Oak Bay,British Columbia,Canada,7,7,$169.54 
12107,Nathan,Gonzales,M,M,"$40,000.00 ",Partial High School,Skilled Manual,Victoria,British Columbia,Canada,8,8,$222.23 
12108,James,Walker,M,M,"$60,000.00 ",Partial College,Professional,Marysville,Washington,United States,5,5,"$5,946.20 "
12109,Morgan,Foster,S,F,"$60,000.00 ",Partial College,Professional,Spokane,Washington,United States,4,4,"$5,930.23 "
12110,Bianca,Guo,M,F,"$60,000.00 ",Partial College,Professional,Burlingame,California,United States,4,4,"$5,888.24 "
12111,Jacqueline,Gonzales,M,F,"$60,000.00 ",Partial College,Professional,Fremont,California,United States,4,4,$194.98 
12112,Arianna,Henderson,M,F,"$70,000.00 ",Partial College,Professional,Long Beach,California,United States,4,4,"$5,930.23 "
12113,Nathan,Hughes,M,M,"$70,000.00 ",High School,Professional,Langford,British Columbia,Canada,5,5,"$4,737.53 "
12114,Charles,Richardson,M,M,"$70,000.00 ",High School,Professional,Metchosin,British Columbia,Canada,5,5,"$4,719.02 "
12115,Chloe,Richardson,S,F,"$70,000.00 ",High School,Professional,Lebanon,Oregon,United States,3,3,$89.98 
12116,Amanda,Gray,S,F,"$70,000.00 ",High School,Professional,Portland,Oregon,United States,3,3,"$5,933.25 "
12117,Cameron,Yang,M,M,"$60,000.00 ",Partial College,Professional,Seattle,Washington,United States,3,3,$159.99 
12118,Miguel,Sanchez,M,F,"$60,000.00 ",Partial College,Professional,Bellflower,California,United States,8,8,"$6,004.20 "
12119,Keith,Raje,M,M,"$60,000.00 ",Partial College,Professional,Berkeley,California,United States,4,4,$162.28 
12120,Xavier,Simmons,M,M,"$60,000.00 ",High School,Professional,Issaquah,Washington,United States,3,3,"$5,908.26 "
12121,Logan,Wilson,S,M,"$60,000.00 ",High School,Professional,Milwaukie,Oregon,United States,5,5,"$5,946.20 "
12122,Destiny,Coleman,M,F,"$70,000.00 ",Partial College,Professional,Vancouver,British Columbia,Canada,5,5,"$4,814.04 "
12123,Wesley,Liang,M,M,"$170,000.00 ",Bachelors,Management,Wokingham,England,United Kingdom,12,12,"$5,837.84 "
12124,Brandi,Gill,S,F,"$110,000.00 ",Partial College,Professional,Paris,Seine (Paris),France,12,12,"$13,195.64 "
12125,Diana,Ortega,M,F,"$130,000.00 ",Partial College,Professional,Mühlheim,Hamburg,Germany,10,10,"$8,595.41 "
12126,Tammy,Raman,M,F,"$150,000.00 ",High School,Professional,London,England,United Kingdom,4,4,$81.76 
12127,Grace,Davis,M,F,"$100,000.00 ",Partial College,Professional,Dunkerque,Nord,France,1,1,$34.99 
12128,Kristy,Munoz,M,F,"$120,000.00 ",High School,Professional,Berlin,Hessen,Germany,9,9,"$8,681.11 "
12129,Wendy,Alvarez,M,F,"$120,000.00 ",High School,Professional,Leipzig,Nordrhein-Westfalen,Germany,9,9,"$8,557.41 "
12130,Suzanne,Zhou,S,F,"$120,000.00 ",High School,Professional,Paderborn,Hamburg,Germany,10,10,"$7,987.91 "
12131,Randall,Dominguez,M,M,"$90,000.00 ",High School,Professional,Dunkerque,Nord,France,11,11,"$13,265.99 "
12132,Kaitlyn,Henderson,M,F,"$110,000.00 ",Partial College,Professional,Tremblay-en-France,Seine Saint Denis,France,14,14,"$13,294.27 "
12133,Colleen,Xie,M,F,"$130,000.00 ",Partial College,Professional,Lancaster,England,United Kingdom,10,10,"$5,830.68 "
12134,Hector,Alonso,M,M,"$170,000.00 ",High School,Professional,Stoke-on-Trent,England,United Kingdom,5,5,$97.45 
12135,Fernando,Taylor,M,M,"$90,000.00 ",Partial College,Professional,El Cajon,California,United States,2,2,$84.99 
12136,Blake,Turner,M,M,"$30,000.00 ",High School,Professional,Cliffside,British Columbia,Canada,10,10,$181.71 
12137,Jack,Green,M,M,"$90,000.00 ",Graduate Degree,Management,Novato,California,United States,4,4,$92.27 
12138,Colin,Jai,M,M,"$70,000.00 ",Graduate Degree,Management,Beaverton,Oregon,United States,5,5,$119.91 
12139,Franklin,Yang,M,M,"$70,000.00 ",Graduate Degree,Management,Bellingham,Washington,United States,4,4,$102.93 
12140,Oscar,Russell,S,M,"$90,000.00 ",Partial College,Professional,Westminster,British Columbia,Canada,10,10,$118.17 
12141,Kaitlyn,Lee,S,F,"$90,000.00 ",Partial College,Professional,Beaverton,Oregon,United States,5,5,"$5,979.22 "
12142,Gabriella,Torres,S,F,"$100,000.00 ",Bachelors,Management,Milwaukie,Oregon,United States,6,6,"$5,945.21 "
12143,Logan,Turner,M,M,"$100,000.00 ",Bachelors,Management,Port Orchard,Washington,United States,3,3,"$5,993.26 "
12144,Kelly,Jenkins,M,F,"$100,000.00 ",Partial College,Professional,Port Orchard,Washington,United States,4,4,$50.23 
12145,Brandon,Butler,M,M,"$100,000.00 ",Partial College,Professional,Walla Walla,Washington,United States,5,5,$132.92 
12146,Xavier,Thomas,S,M,"$110,000.00 ",Bachelors,Management,Concord,California,United States,6,6,$227.42 
12147,Taylor,Patterson,M,F,"$80,000.00 ",Bachelors,Management,Haney,British Columbia,Canada,13,13,$271.45 
12148,Gabrielle,Morris,S,F,"$100,000.00 ",Partial College,Professional,Salem,Oregon,United States,4,4,$82.93 
12149,Bailey,Scott,M,F,"$100,000.00 ",Partial College,Professional,W. Linn,Oregon,United States,4,4,$82.93 
12150,Logan,Wang,M,M,"$130,000.00 ",Graduate Degree,Management,El Cajon,California,United States,2,2,$42.95 
12151,Steven,Kelly,M,M,"$130,000.00 ",Bachelors,Management,Lemon Grove,California,United States,3,3,"$5,895.24 "
12152,Adrian,Ramirez,M,M,"$130,000.00 ",Bachelors,Management,Lemon Grove,California,United States,5,5,"$5,937.73 "
12153,Kaitlyn,Bailey,S,F,"$70,000.00 ",Partial College,Professional,Oakland,California,United States,5,5,"$5,938.23 "
12154,Hailey,Adams,S,F,"$80,000.00 ",Partial College,Professional,Westminster,British Columbia,Canada,5,5,"$4,798.53 "
12155,Gabriella,Lopez,S,F,"$80,000.00 ",Partial College,Professional,Yakima,Washington,United States,4,4,"$5,930.23 "
12156,Bonnie,Raji,M,F,"$70,000.00 ",Graduate Degree,Management,Burbank,California,United States,3,3,"$5,920.24 "
12157,William,White,M,M,"$120,000.00 ",Graduate Degree,Management,Lincoln Acres,California,United States,2,2,$42.95 
12158,Kyle,Phillips,M,M,"$80,000.00 ",Partial College,Professional,Sooke,British Columbia,Canada,11,11,$202.20 
12159,Kaitlyn,Scott,M,F,"$80,000.00 ",Partial College,Professional,Westminster,British Columbia,Canada,12,12,$258.89 
12160,Jaclyn,Zhang,S,F,"$90,000.00 ",Partial College,Professional,Beaverton,Oregon,United States,4,4,"$5,945.23 "
12161,Alexandria,Rogers,M,F,"$100,000.00 ",Partial College,Professional,Yakima,Washington,United States,4,4,$206.94 
12162,Luke,Mitchell,S,M,"$120,000.00 ",Partial College,Professional,La Jolla,California,United States,4,4,"$5,913.24 "
12163,Aaron,Wang,S,M,"$150,000.00 ",Bachelors,Management,Santa Cruz,California,United States,4,4,"$5,944.73 "
12164,Noah,Butler,M,M,"$150,000.00 ",Bachelors,Management,Spring Valley,California,United States,3,3,"$5,908.26 "
12165,Caleb,Flores,M,M,"$80,000.00 ",Partial College,Professional,Langford,British Columbia,Canada,13,13,$280.64 
12166,Jared,Rogers,M,M,"$80,000.00 ",Partial College,Professional,N. Vancouver,British Columbia,Canada,9,9,$162.22 
12167,Sebastian,Stewart,S,M,"$100,000.00 ",Partial College,Professional,Seattle,Washington,United States,4,4,"$5,975.23 "
12168,Hunter,Jackson,M,M,"$80,000.00 ",Partial College,Professional,Edmonds,Washington,United States,4,4,$72.88 
12169,Abigail,Howard,S,F,"$120,000.00 ",High School,Professional,Coronado,California,United States,5,5,"$5,948.24 "
12170,Sara,Reed,M,F,"$130,000.00 ",Bachelors,Management,Glendale,California,United States,3,3,"$5,908.26 "
12171,Alyssa,Cooper,S,F,"$130,000.00 ",Bachelors,Management,Lemon Grove,California,United States,4,4,"$5,983.74 "
12172,Eduardo,Alexander,S,M,"$130,000.00 ",Bachelors,Management,Newport Beach,California,United States,4,4,"$5,930.23 "
12173,Dalton,Edwards,M,M,"$130,000.00 ",Bachelors,Management,Newport Beach,California,United States,4,4,"$5,929.23 "
12174,Charles,Phillips,M,M,"$170,000.00 ",Graduate Degree,Management,Torrance,California,United States,2,2,"$5,873.26 "
12175,Luke,Powell,S,M,"$60,000.00 ",High School,Professional,Santa Cruz,California,United States,2,2,$155.00 
12176,Cody,James,S,M,"$60,000.00 ",High School,Professional,Salem,Oregon,United States,4,4,$162.28 
12177,Kevin,Campbell,S,M,"$70,000.00 ",High School,Professional,Oak Bay,British Columbia,Canada,8,8,"$4,811.50 "
12178,Ethan,Shan,M,M,"$80,000.00 ",Partial High School,Skilled Manual,Portland,Oregon,United States,3,3,"$5,933.25 "
12179,Alexis,Jones,S,F,"$50,000.00 ",Graduate Degree,Management,Lebanon,Oregon,United States,4,4,"$5,913.24 "
12180,Holly,Mehta,S,F,"$50,000.00 ",Graduate Degree,Management,Beaverton,Oregon,United States,4,4,"$5,930.23 "
12181,Katelyn,Sanders,M,F,"$130,000.00 ",Graduate Degree,Management,Palo Alto,California,United States,4,4,"$5,958.74 "
12182,Erin,Torres,M,F,"$70,000.00 ",High School,Professional,Cliffside,British Columbia,Canada,6,6,$87.25 
12183,Emily,Robinson,M,F,"$80,000.00 ",Partial College,Professional,Sooke,British Columbia,Canada,10,10,$228.42 
12184,Isaiah,Perez,M,M,"$100,000.00 ",Partial College,Professional,Oregon City,Oregon,United States,3,3,"$5,875.55 "
12185,Kaitlyn,Patterson,S,F,"$100,000.00 ",Partial College,Professional,Yakima,Washington,United States,4,4,$50.23 
12186,Bryant,Srini,S,M,"$100,000.00 ",Partial College,Professional,Berkeley,California,United States,4,4,"$5,913.24 "
12187,Ruben,Subram,M,M,"$100,000.00 ",Partial College,Professional,Beverly Hills,California,United States,3,3,"$5,908.25 "
12188,Ashley,Thomas,S,F,"$110,000.00 ",Partial College,Professional,Chula Vista,California,United States,3,3,"$5,933.25 "
12189,Sophia,Wright,M,F,"$130,000.00 ",Bachelors,Management,Los Angeles,California,United States,4,4,"$5,950.23 "
12190,Justin,Gonzales,S,M,"$170,000.00 ",Graduate Degree,Management,San Gabriel,California,United States,5,5,"$5,890.53 "
12191,Melissa,Washington,M,F,"$60,000.00 ",Partial High School,Skilled Manual,West Covina,California,United States,5,5,$245.47 
12192,Jocelyn,Hayes,S,F,"$60,000.00 ",Partial High School,Skilled Manual,Bellingham,Washington,United States,3,3,$159.99 
12193,Caleb,Simmons,S,M,"$70,000.00 ",High School,Professional,Newton,British Columbia,Canada,6,6,"$4,833.03 "
12194,Destiny,Foster,S,F,"$70,000.00 ",Graduate Degree,Management,San Gabriel,California,United States,4,4,$82.93 
12195,Erin,Morris,S,F,"$70,000.00 ",Graduate Degree,Management,National City,California,United States,5,5,$124.41 
12196,Alexis,Miller,S,F,"$70,000.00 ",Graduate Degree,Management,Vancouver,British Columbia,Canada,8,8,$159.93 
12197,Adam,Hernandez,M,M,"$70,000.00 ",Graduate Degree,Management,Mill Valley,California,United States,3,3,$47.94 
